Therapeutic_Properties,Evidence_Level,Data_Quality_Score,Data_Source,Interaction_ID,Target_Name,Herb_Name,Compound_Name,Ki_nM,Is_Synthetic,IC50_nM,Species,Confidence_Score,Action_Type
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b0409b86da942381,COX-2,Holy Basil,apigenin,1434.97,1,2603.34,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,5fd68eb5ee4b9b06,Aromatase,Holy Basil,apigenin,1088.31,1,2204.66,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,065cbdf23b6f25be,Estrogen receptors,Holy Basil,apigenin,1865.74,1,3008.27,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a327091daf9ec4d0,COX-2,Holy Basil,eugenol,1764.38,1,2470.25,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d71a9067422e3d0d,NF-kB,Holy Basil,eugenol,295.79,1,380.08,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,85a7a1051d9577eb,Cortisol receptor,Holy Basil,eugenol,1106.15,1,2752.62,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,22bd770131d09653,GABA,Holy Basil,eugenol,1883.44,1,5584.38,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f9ff65c951126b04,Antioxidant enzymes,Holy Basil,rosmarinic acid,1630.12,1,4141.97,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f2f1cf60431afead,Inflammatory cytokines,Holy Basil,rosmarinic acid,85.54,1,218.2,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,8e2d6a8333e21130,Antioxidant enzymes,Holy Basil,rosmarinic acid,601.75,1,742.35,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f8ad7ca9c38c086f,Inflammatory cytokines,Holy Basil,rosmarinic acid,60.2,1,97.24,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,01bdce88a6bb8136,COX-2,Holy Basil,ursolic acid,1396.27,1,2240.0,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,e595d21587f56875,STAT3,Holy Basil,ursolic acid,1138.47,1,3259.12,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,33a6e70ee0da30f2,Apoptosis pathways,Holy Basil,ursolic acid,1585.13,1,3964.8,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,63fc5f617f6112cc,COX-2,Holy Basil,eugenol,988.51,1,1433.03,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,eb96d36ba76cbbf1,NF-kB,Holy Basil,eugenol,603.51,1,996.75,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,08fd6eb5463fe74e,Cortisol receptor,Holy Basil,eugenol,1574.57,1,2347.22,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b94456d745e5d804,GABA,Holy Basil,eugenol,1493.41,1,3346.68,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,af96c44b50187b8f,COX-2,Holy Basil,ursolic acid,1759.49,1,4865.48,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,0e654f883b7263d0,STAT3,Holy Basil,ursolic acid,1236.32,1,2855.47,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,76b263fc7573edba,Apoptosis pathways,Holy Basil,ursolic acid,699.91,1,1893.45,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,4cb92a6f24c11e8e,COX-2,Holy Basil,ursolic acid,204.56,1,301.82,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,8af4985e16796a40,STAT3,Holy Basil,ursolic acid,1065.6,1,1508.99,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,2e40dc7edf736b85,Apoptosis pathways,Holy Basil,ursolic acid,688.9,1,1573.28,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1fe5990bec416310,COX-2,Holy Basil,ursolic acid,308.07,1,430.14,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,279ad7044f8403af,STAT3,Holy Basil,ursolic acid,1323.22,1,2950.35,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,0d3005edae9aaf57,Apoptosis pathways,Holy Basil,ursolic acid,1496.93,1,2755.99,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,008eda0281d43da3,COX-2,Holy Basil,ursolic acid,1170.9,1,3371.87,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,510b109011a1f48d,STAT3,Holy Basil,ursolic acid,1012.68,1,1418.53,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d5b6bba81e10ceb2,Apoptosis pathways,Holy Basil,ursolic acid,388.62,1,928.51,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,898f1ea6d1049156,COX-2,Holy Basil,apigenin,474.33,1,1238.3,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d6b253df8ad0e9c5,Aromatase,Holy Basil,apigenin,1097.16,1,3208.6,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b8598aec9e3dcc37,Estrogen receptors,Holy Basil,apigenin,126.49,1,348.96,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,66ad98bab73338d0,COX-2,Holy Basil,ursolic acid,1183.25,1,3153.78,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,7f96312d0d2ca1fd,STAT3,Holy Basil,ursolic acid,1436.15,1,1954.41,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,54130906df8a02ed,Apoptosis pathways,Holy Basil,ursolic acid,558.09,1,846.58,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,ea970294e140b8bb,COX-2,Holy Basil,apigenin,571.11,1,743.04,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1c48d52a005ba5e0,Aromatase,Holy Basil,apigenin,1367.01,1,3964.63,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,2517b44acfeb0783,Estrogen receptors,Holy Basil,apigenin,581.83,1,1644.94,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,8837e4ea76cfd273,COX-2,Holy Basil,apigenin,245.66,1,723.96,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,322514065171c5e9,Aromatase,Holy Basil,apigenin,759.02,1,1973.69,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,abec0acd6a4d0665,Estrogen receptors,Holy Basil,apigenin,1828.48,1,3978.54,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f1a6ccdcde447358,COX-2,Holy Basil,eugenol,788.29,1,1008.01,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6741e9cd18914ca0,NF-kB,Holy Basil,eugenol,80.3,1,208.42,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1b8d4e436f60130d,Cortisol receptor,Holy Basil,eugenol,872.23,1,2414.0,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f723fb8a99e9e876,GABA,Holy Basil,eugenol,554.71,1,1483.48,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,521757319731cf88,COX-2,Holy Basil,eugenol,1096.47,1,2572.15,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,27414208f3efc542,NF-kB,Holy Basil,eugenol,1596.77,1,2469.42,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,db488a290a8f9ed2,Cortisol receptor,Holy Basil,eugenol,947.05,1,2818.8,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1d750cf1bec5ebae,GABA,Holy Basil,eugenol,465.76,1,744.34,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,ea3bb58b80a575b3,COX-2,Holy Basil,eugenol,1117.47,1,3184.82,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,54e33ac5f0d21e8c,NF-kB,Holy Basil,eugenol,752.15,1,1839.47,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,54bec8a8ba6ce2dc,Cortisol receptor,Holy Basil,eugenol,320.98,1,890.51,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b8dd56a7ac4d0aef,GABA,Holy Basil,eugenol,1067.46,1,2539.08,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,38733f3eef3cc0bd,Antioxidant enzymes,Holy Basil,rosmarinic acid,1733.5,1,3535.87,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,79183f5720c7e4cc,Inflammatory cytokines,Holy Basil,rosmarinic acid,1449.84,1,2361.38,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,834d7fbffb91bb06,COX-2,Holy Basil,ursolic acid,1156.79,1,2422.22,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,c9f57db597805c4d,STAT3,Holy Basil,ursolic acid,426.89,1,877.14,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1bca25a71a3c5187,Apoptosis pathways,Holy Basil,ursolic acid,1797.66,1,5119.44,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,07e74ea950ac6c94,Antioxidant enzymes,Holy Basil,rosmarinic acid,630.75,1,1780.52,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,4b973284aa837523,Inflammatory cytokines,Holy Basil,rosmarinic acid,1767.76,1,2545.67,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d2b3417c9c7fc27f,Antioxidant enzymes,Holy Basil,rosmarinic acid,440.44,1,875.23,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,426a44a4833a550d,Inflammatory cytokines,Holy Basil,rosmarinic acid,767.0,1,1905.66,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,54b1aeb46be5f6c7,COX-2,Holy Basil,apigenin,1993.31,1,5243.45,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,44c0d923c7cc6426,Aromatase,Holy Basil,apigenin,1488.34,1,2375.09,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,13f8e524a2da85b9,Estrogen receptors,Holy Basil,apigenin,574.71,1,724.43,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,822f45a64ef494d1,COX-2,Holy Basil,apigenin,673.93,1,1456.59,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d5362dbc2154d71a,Aromatase,Holy Basil,apigenin,1328.53,1,1817.51,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,cce3c8c24aad499c,Estrogen receptors,Holy Basil,apigenin,1463.06,1,2182.6,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,46fa087ab07d10a4,COX-2,Holy Basil,eugenol,1728.28,1,2363.37,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a6946ff0005b773d,NF-kB,Holy Basil,eugenol,1379.79,1,3323.02,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a909aee5ea03c389,Cortisol receptor,Holy Basil,eugenol,1388.23,1,2665.6,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1289bd18f7d2d8e3,GABA,Holy Basil,eugenol,596.56,1,1525.02,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f380d492936fffe8,COX-2,Holy Basil,apigenin,1505.46,1,4035.93,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,fffcf70848eb8f20,Aromatase,Holy Basil,apigenin,1118.56,1,2458.99,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f205677b7701c3c0,Estrogen receptors,Holy Basil,apigenin,371.11,1,902.12,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f6a542c2c60cf543,Antioxidant enzymes,Holy Basil,rosmarinic acid,903.92,1,1648.57,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,178ebbebe208f872,Inflammatory cytokines,Holy Basil,rosmarinic acid,1614.17,1,3158.83,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,5c710c7bf8a896a2,COX-2,Holy Basil,apigenin,29.06,1,80.57,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,e46e156fd165d627,Aromatase,Holy Basil,apigenin,1027.54,1,1274.73,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,bdd64d051df374ff,Estrogen receptors,Holy Basil,apigenin,429.37,1,700.18,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,458fbf9c493d2789,COX-2,Holy Basil,apigenin,1320.81,1,3543.66,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,85647c350fa0ce2a,Aromatase,Holy Basil,apigenin,1564.23,1,2204.85,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,fedf9fc05c4bd34d,Estrogen receptors,Holy Basil,apigenin,1258.35,1,2927.33,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,58af641d85ff8b9f,COX-2,Holy Basil,ursolic acid,1400.15,1,2675.41,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6d8765ded9f7c3cb,STAT3,Holy Basil,ursolic acid,40.6,1,107.8,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d7ad4ed1754989cc,Apoptosis pathways,Holy Basil,ursolic acid,1702.16,1,2609.95,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6b08c69f7b40d2f4,Antioxidant enzymes,Holy Basil,rosmarinic acid,934.01,1,1917.44,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6b2711dae3abd4af,Inflammatory cytokines,Holy Basil,rosmarinic acid,1398.62,1,4058.53,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a12dba3bad8e6b1d,COX-2,Holy Basil,eugenol,855.64,1,1067.53,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,bd3fa76afc8e99fd,NF-kB,Holy Basil,eugenol,499.39,1,1470.77,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,82aec78ec4d92dd7,Cortisol receptor,Holy Basil,eugenol,1125.27,1,3100.87,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,d2bccf7c4c4e4ce0,GABA,Holy Basil,eugenol,792.54,1,1122.39,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,90b662e2a0ab2201,COX-2,Holy Basil,apigenin,268.13,1,667.41,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b087a1138543e839,Aromatase,Holy Basil,apigenin,654.28,1,1578.67,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6bb0089a5a7af0d4,Estrogen receptors,Holy Basil,apigenin,642.07,1,1271.13,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,af47e82249ae6c6f,COX-2,Holy Basil,ursolic acid,1962.0,1,4774.74,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b95d6e6add089405,STAT3,Holy Basil,ursolic acid,313.7,1,682.31,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,1f6075d1090aa725,Apoptosis pathways,Holy Basil,ursolic acid,90.72,1,118.08,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,18cd579ca329d5f9,COX-2,Holy Basil,ursolic acid,1197.69,1,2382.59,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,53ed38dfc1a2520c,STAT3,Holy Basil,ursolic acid,116.79,1,237.84,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,fcbb1035fc62bf9b,Apoptosis pathways,Holy Basil,ursolic acid,1567.99,1,3174.86,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,cf476fb070916e2b,COX-2,Holy Basil,eugenol,1605.78,1,2742.81,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,86f4e74471d112b3,NF-kB,Holy Basil,eugenol,755.77,1,1691.08,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a2706aecd0ff0cf2,Cortisol receptor,Holy Basil,eugenol,1868.41,1,4542.21,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f729549225f7c081,GABA,Holy Basil,eugenol,710.64,1,1581.04,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,bf2168a677960e14,COX-2,Holy Basil,ursolic acid,1677.31,1,3779.62,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f388771de324550d,STAT3,Holy Basil,ursolic acid,1795.19,1,5058.19,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,6a557ad8e13bd6fa,Apoptosis pathways,Holy Basil,ursolic acid,1577.0,1,4691.81,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,989c140321a580d0,Antioxidant enzymes,Holy Basil,rosmarinic acid,1310.89,1,3894.99,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,9bba6233cd2d4e07,Inflammatory cytokines,Holy Basil,rosmarinic acid,262.83,1,370.02,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,549546f10b1556e5,Antioxidant enzymes,Holy Basil,rosmarinic acid,1254.27,1,3291.73,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,3bf146201081ffaa,Inflammatory cytokines,Holy Basil,rosmarinic acid,396.94,1,795.44,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,4e469af01b6bffb1,COX-2,Holy Basil,eugenol,340.91,1,683.52,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,983142e5baebd09a,NF-kB,Holy Basil,eugenol,877.4,1,2627.1,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b65b90f04a6d8900,Cortisol receptor,Holy Basil,eugenol,1010.07,1,2189.94,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,df503539ecf97767,GABA,Holy Basil,eugenol,1412.3,1,3202.8,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a547c2fe6f833f2d,COX-2,Holy Basil,eugenol,502.11,1,1211.74,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,8d8f619fd52e185c,NF-kB,Holy Basil,eugenol,961.0,1,2200.81,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,dfaebdb8b88a1e26,Cortisol receptor,Holy Basil,eugenol,927.01,1,1968.72,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,b00dfea29c698205,GABA,Holy Basil,eugenol,1224.98,1,2752.4,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,9f05352560ea92cb,COX-2,Holy Basil,eugenol,1277.86,1,1660.21,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,bb1b5bfb3e526fb0,NF-kB,Holy Basil,eugenol,832.12,1,1604.31,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,06318b1d50090825,Cortisol receptor,Holy Basil,eugenol,1035.37,1,1910.81,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,f92ff31f711649cf,GABA,Holy Basil,eugenol,516.85,1,1446.99,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,a92a328b7377d6a5,COX-2,Holy Basil,apigenin,480.95,1,742.07,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,7bad7c6c86ea6713,Aromatase,Holy Basil,apigenin,1740.09,1,4524.71,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,58d1d14404ebd01e,Estrogen receptors,Holy Basil,apigenin,220.24,1,453.61,,,
"adaptogenic, anti-inflammatory, immunomodulatory",augmented,0.56,Super_Augmentation,34525ead0d6e19c9,COX-2,Holy Basil,ursolic acid,1056.44,1,1883.05,,,
